sale_id,sale_date,country,region,city,product_name,category,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue,sales_channel,payment_method,customer_age_group
SAMS-00000836,2024-10-18,Austria,Europe,Salzburg,Samsung Galaxy Buds FE,Galaxy Buds,false,100.45,10,1,90.41,90.41,Authorized Reseller,Credit Card,35–44
SAMS-00000871,2022-08-13,Austria,Europe,Villach,Samsung Galaxy Buds FE,Galaxy Buds,false,99.43,15,1,84.52,84.52,Carrier Store,Cash,25–34
SAMS-00000887,2024-06-14,Austria,Europe,Villach,Samsung Galaxy Buds FE,Galaxy Buds,false,97.51,0,4,97.51,390.04,Online (Samsung.com),Samsung Pay,45–54
SAMS-00000890,2024-12-15,Austria,Europe,Villach,Samsung Galaxy Buds FE,Galaxy Buds,false,101.56,10,1,91.4,91.4,E-commerce Platform,Samsung Pay,35–44
SAMS-00000933,2021-12-14,Bangladesh,Asia,Chittagong,Samsung Galaxy Buds FE,Galaxy Buds,false,104.02,12,1,91.54,91.54,E-commerce Platform,Net Banking,25–34
SAMS-00000961,2021-08-24,Bangladesh,Asia,Comilla,Samsung Galaxy Buds FE,Galaxy Buds,false,100.31,0,4,100.31,401.24,Online (Samsung.com),Cash,18–24
SAMS-00001106,2022-12-15,Bangladesh,Asia,Narayanganj,Samsung Galaxy Buds FE,Galaxy Buds,false,106.45,7,2,99.0,198.0,Third-Party Retailer,Credit Card,35–44
SAMS-00001184,2022-04-27,Bangladesh,Asia,Sylhet,Samsung Galaxy Buds FE,Galaxy Buds,false,97.27,0,2,97.27,194.54,Corporate / B2B,EMI / Installment,45–54
SAMS-00001275,2022-10-10,Belgium,Europe,Bruges,Samsung Galaxy Buds FE,Galaxy Buds,false,103.42,0,5,103.42,517.1,E-commerce Platform,EMI / Installment,25–34
SAMS-00001323,2022-07-27,Belgium,Europe,Ghent,Samsung Galaxy Buds FE,Galaxy Buds,false,98.96,10,2,89.06,178.12,E-commerce Platform,BNPL (Buy Now Pay Later),45–54
SAMS-00001500,2024-10-24,Belgium,Europe,Namur,Samsung Galaxy Buds FE,Galaxy Buds,false,99.22,0,7,99.22,694.54,E-commerce Platform,EMI / Installment,35–44
SAMS-00001573,2022-03-14,Brazil,South America,Campinas,Samsung Galaxy Buds FE,Galaxy Buds,false,93.51,0,1,93.51,93.51,E-commerce Platform,Samsung Pay,45–54
SAMS-00001595,2022-12-08,Brazil,South America,Curitiba,Samsung Galaxy Buds FE,Galaxy Buds,false,99.22,15,3,84.34,253.02,Online (Samsung.com),Debit Card,35–44
SAMS-00001654,2023-06-07,Brazil,South America,Guarulhos,Samsung Galaxy Buds FE,Galaxy Buds,false,107.33,0,9,107.33,965.97,Online (Samsung.com),Cash,35–44
SAMS-00001657,2023-12-09,Brazil,South America,Guarulhos,Samsung Galaxy Buds FE,Galaxy Buds,false,101.95,15,1,86.66,86.66,E-commerce Platform,Credit Card,18–24
SAMS-00001664,2021-01-08,Brazil,South America,Manaus,Samsung Galaxy Buds FE,Galaxy Buds,false,99.84,3,2,96.84,193.68,Samsung Store,Net Banking,18–24
SAMS-00001704,2021-11-10,Brazil,South America,Recife,Samsung Galaxy Buds FE,Galaxy Buds,false,101.73,2,2,99.7,199.4,Online (Samsung.com),BNPL (Buy Now Pay Later),25–34
SAMS-00001726,2023-01-06,Brazil,South America,Rio de Janeiro,Samsung Galaxy Buds FE,Galaxy Buds,false,98.25,15,4,83.51,334.04,Samsung Store,Debit Card,55+
SAMS-00001864,2021-05-11,Canada,North America,Hamilton,Samsung Galaxy Buds FE,Galaxy Buds,false,94.46,3,2,91.63,183.26,Online (Samsung.com),Samsung Pay,55+
SAMS-00002105,2022-10-13,Canada,North America,Winnipeg,Samsung Galaxy Buds FE,Galaxy Buds,false,100.89,20,1,80.71,80.71,Corporate / B2B,Gift Card,18–24
SAMS-00002138,2023-05-28,Chile,South America,Antofagasta,Samsung Galaxy Buds FE,Galaxy Buds,false,95.36,0,1,95.36,95.36,Carrier Store,Debit Card,35–44
SAMS-00002149,2024-04-30,Chile,South America,Antofagasta,Samsung Galaxy Buds FE,Galaxy Buds,false,97.75,2,1,95.8,95.8,Samsung Store,Gift Card,45–54
SAMS-00002187,2024-08-24,Chile,South America,Arica,Samsung Galaxy Buds FE,Galaxy Buds,false,93.35,0,3,93.35,280.05,Corporate / B2B,BNPL (Buy Now Pay Later),25–34
SAMS-00002257,2024-04-04,Chile,South America,La Serena,Samsung Galaxy Buds FE,Galaxy Buds,false,95.4,12,2,83.95,167.9,Third-Party Retailer,Credit Card,35–44
SAMS-00002260,2024-06-15,Chile,South America,La Serena,Samsung Galaxy Buds FE,Galaxy Buds,false,105.44,5,1,100.17,100.17,Samsung Store,EMI / Installment,25–34
SAMS-00002338,2024-10-27,Chile,South America,Santiago,Samsung Galaxy Buds FE,Galaxy Buds,false,106.26,0,3,106.26,318.78,Third-Party Retailer,Samsung Pay,45–54
SAMS-00002493,2021-10-15,China,Asia,Guangzhou,Samsung Galaxy Buds FE,Galaxy Buds,false,97.31,3,2,94.39,188.78,Corporate / B2B,EMI / Installment,18–24
SAMS-00002651,2021-11-17,China,Asia,Xi'an,Samsung Galaxy Buds FE,Galaxy Buds,false,105.74,3,1,102.57,102.57,Authorized Reseller,Debit Card,18–24
SAMS-00002675,2022-11-12,China,Asia,Zhengzhou,Samsung Galaxy Buds FE,Galaxy Buds,false,100.24,15,3,85.2,255.6,Online (Samsung.com),Debit Card,45–54
SAMS-00002946,2024-05-04,Colombia,South America,Pereira,Samsung Galaxy Buds FE,Galaxy Buds,false,101.1,10,1,90.99,90.99,Corporate / B2B,Samsung Pay,55+
SAMS-00002951,2021-05-01,Colombia,South America,Santa Marta,Samsung Galaxy Buds FE,Galaxy Buds,false,101.29,3,2,98.25,196.5,Online (Samsung.com),EMI / Installment,35–44
SAMS-00003016,2021-10-26,Czech Republic,Europe,Hradec Králové,Samsung Galaxy Buds FE,Galaxy Buds,false,97.23,2,1,95.29,95.29,Authorized Reseller,Samsung Pay,35–44
SAMS-00003123,2022-01-05,Czech Republic,Europe,Ostrava,Samsung Galaxy Buds FE,Galaxy Buds,false,96.52,7,1,89.76,89.76,Corporate / B2B,Credit Card,55+
SAMS-00003164,2021-11-08,Czech Republic,Europe,Plzeň,Samsung Galaxy Buds FE,Galaxy Buds,false,106.1,2,1,103.98,103.98,E-commerce Platform,Debit Card,35–44
SAMS-00003249,2021-06-09,Czech Republic,Europe,České Budějovice,Samsung Galaxy Buds FE,Galaxy Buds,false,94.17,20,1,75.34,75.34,Corporate / B2B,BNPL (Buy Now Pay Later),25–34
SAMS-00003250,2021-06-19,Czech Republic,Europe,České Budějovice,Samsung Galaxy Buds FE,Galaxy Buds,false,104.17,0,5,104.17,520.85,Authorized Reseller,Gift Card,18–24
SAMS-00003254,2021-11-04,Czech Republic,Europe,České Budějovice,Samsung Galaxy Buds FE,Galaxy Buds,false,99.45,0,2,99.45,198.9,Corporate / B2B,Gift Card,35–44
SAMS-00003308,2022-08-23,Denmark,Europe,Aarhus,Samsung Galaxy Buds FE,Galaxy Buds,false,105.19,10,1,94.67,94.67,Third-Party Retailer,EMI / Installment,45–54
SAMS-00003325,2024-12-07,Denmark,Europe,Aarhus,Samsung Galaxy Buds FE,Galaxy Buds,false,96.56,20,1,77.25,77.25,Online (Samsung.com),Net Banking,35–44
SAMS-00003357,2021-06-12,Denmark,Europe,Esbjerg,Samsung Galaxy Buds FE,Galaxy Buds,false,104.85,3,1,101.7,101.7,Samsung Store,Credit Card,55+
SAMS-00003359,2021-11-13,Denmark,Europe,Esbjerg,Samsung Galaxy Buds FE,Galaxy Buds,false,100.54,10,4,90.49,361.96,Authorized Reseller,BNPL (Buy Now Pay Later),18–24
SAMS-00003383,2024-12-04,Denmark,Europe,Esbjerg,Samsung Galaxy Buds FE,Galaxy Buds,false,98.14,12,2,86.36,172.72,Authorized Reseller,Net Banking,25–34
SAMS-00003426,2021-12-07,Denmark,Europe,Odense,Samsung Galaxy Buds FE,Galaxy Buds,false,99.98,20,1,79.98,79.98,E-commerce Platform,Samsung Pay,45–54
SAMS-00003543,2024-10-30,Denmark,Europe,Vejle,Samsung Galaxy Buds FE,Galaxy Buds,false,102.17,15,2,86.84,173.68,E-commerce Platform,Net Banking,18–24
SAMS-00003546,2021-01-19,Egypt,Africa,Alexandria,Samsung Galaxy Buds FE,Galaxy Buds,false,92.09,0,2,92.09,184.18,Samsung Store,Gift Card,45–54
SAMS-00003595,2024-05-29,Egypt,Africa,Asyut,Samsung Galaxy Buds FE,Galaxy Buds,false,93.78,15,1,79.71,79.71,Corporate / B2B,Cash,18–24
SAMS-00003683,2022-03-20,Egypt,Africa,Luxor,Samsung Galaxy Buds FE,Galaxy Buds,false,92.2,20,1,73.76,73.76,Carrier Store,Cash,25–34
SAMS-00003753,2022-10-15,Egypt,Africa,Port Said,Samsung Galaxy Buds FE,Galaxy Buds,false,103.02,10,1,92.72,92.72,Online (Samsung.com),Samsung Pay,18–24
SAMS-00003786,2023-11-25,Egypt,Africa,Shubra El Kheima,Samsung Galaxy Buds FE,Galaxy Buds,false,93.99,7,1,87.41,87.41,Corporate / B2B,Cash,18–24
SAMS-00003805,2021-12-23,Egypt,Africa,Suez,Samsung Galaxy Buds FE,Galaxy Buds,false,94.19,3,1,91.36,91.36,Online (Samsung.com),BNPL (Buy Now Pay Later),55+
SAMS-00003873,2023-01-31,Ethiopia,Africa,Adama,Samsung Galaxy Buds FE,Galaxy Buds,false,92.46,7,1,85.99,85.99,Third-Party Retailer,EMI / Installment,55+
SAMS-00004053,2024-02-21,Ethiopia,Africa,Hawassa,Samsung Galaxy Buds FE,Galaxy Buds,false,105.8,10,1,95.22,95.22,Samsung Store,Credit Card,25–34
SAMS-00004238,2024-08-24,France,Europe,Le Havre,Samsung Galaxy Buds FE,Galaxy Buds,false,100.73,0,1,100.73,100.73,Carrier Store,Gift Card,18–24
SAMS-00004412,2021-04-28,France,Europe,Rennes,Samsung Galaxy Buds FE,Galaxy Buds,false,100.53,3,2,97.51,195.02,Carrier Store,Samsung Pay,45–54
SAMS-00004545,2022-05-20,Germany,Europe,Cologne,Samsung Galaxy Buds FE,Galaxy Buds,false,106.61,0,2,106.61,213.22,Online (Samsung.com),Samsung Pay,45–54
SAMS-00004596,2022-03-10,Germany,Europe,Düsseldorf,Samsung Galaxy Buds FE,Galaxy Buds,false,92.1,10,1,82.89,82.89,Online (Samsung.com),Debit Card,55+
SAMS-00004665,2024-07-15,Germany,Europe,Hanover,Samsung Galaxy Buds FE,Galaxy Buds,false,93.42,5,1,88.75,88.75,Online (Samsung.com),EMI / Installment,55+
SAMS-00004684,2023-07-13,Germany,Europe,Leipzig,Samsung Galaxy Buds FE,Galaxy Buds,false,101.95,0,2,101.95,203.9,Third-Party Retailer,Gift Card,25–34
SAMS-00004728,2023-01-18,Germany,Europe,Nuremberg,Samsung Galaxy Buds FE,Galaxy Buds,false,94.0,3,1,91.18,91.18,Carrier Store,EMI / Installment,55+
SAMS-00004762,2023-12-16,Germany,Europe,Wuppertal,Samsung Galaxy Buds FE,Galaxy Buds,false,92.73,2,5,90.88,454.4,Carrier Store,Credit Card,25–34
SAMS-00004823,2021-08-25,Greece,Europe,Heraklion,Samsung Galaxy Buds FE,Galaxy Buds,false,97.36,5,2,92.49,184.98,Samsung Store,Samsung Pay,25–34
SAMS-00004878,2022-12-17,Greece,Europe,Kavala,Samsung Galaxy Buds FE,Galaxy Buds,false,94.17,0,1,94.17,94.17,Authorized Reseller,Gift Card,55+
SAMS-00004879,2023-02-18,Greece,Europe,Kavala,Samsung Galaxy Buds FE,Galaxy Buds,false,90.2,0,1,90.2,90.2,Online (Samsung.com),Samsung Pay,25–34
SAMS-00004932,2024-08-29,Greece,Europe,Larissa,Samsung Galaxy Buds FE,Galaxy Buds,false,93.28,5,7,88.62,620.34,Corporate / B2B,BNPL (Buy Now Pay Later),18–24
SAMS-00004941,2021-06-25,Greece,Europe,Patras,Samsung Galaxy Buds FE,Galaxy Buds,false,104.56,0,2,104.56,209.12,E-commerce Platform,Net Banking,25–34
SAMS-00005057,2021-05-09,Greece,Europe,Volos,Samsung Galaxy Buds FE,Galaxy Buds,false,93.77,0,3,93.77,281.31,Third-Party Retailer,Credit Card,45–54
SAMS-00005226,2024-04-24,India,Asia,Kolkata,Samsung Galaxy Buds FE,Galaxy Buds,false,100.17,7,2,93.16,186.32,Corporate / B2B,Net Banking,55+
SAMS-00005231,2023-01-11,India,Asia,Lucknow,Samsung Galaxy Buds FE,Galaxy Buds,false,97.23,2,1,95.29,95.29,Online (Samsung.com),EMI / Installment,18–24
SAMS-00005254,2023-03-16,India,Asia,Meerut,Samsung Galaxy Buds FE,Galaxy Buds,false,95.58,5,2,90.8,181.6,Carrier Store,Debit Card,25–34
SAMS-00005261,2021-03-13,India,Asia,Mumbai,Samsung Galaxy Buds FE,Galaxy Buds,false,102.0,5,2,96.9,193.8,Online (Samsung.com),Cash,55+
SAMS-00005323,2023-01-15,India,Asia,Pune,Samsung Galaxy Buds FE,Galaxy Buds,false,92.88,2,2,91.02,182.04,Third-Party Retailer,Cash,45–54
SAMS-00005329,2022-12-29,India,Asia,Rajkot,Samsung Galaxy Buds FE,Galaxy Buds,false,92.98,0,1,92.98,92.98,Online (Samsung.com),Credit Card,25–34
SAMS-00005422,2023-08-01,Indonesia,Asia,Bandung,Samsung Galaxy Buds FE,Galaxy Buds,false,91.3,0,2,91.3,182.6,Authorized Reseller,Gift Card,25–34
SAMS-00005460,2023-09-13,Indonesia,Asia,Bekasi,Samsung Galaxy Buds FE,Galaxy Buds,false,99.69,15,3,84.74,254.22,Online (Samsung.com),EMI / Installment,35–44
SAMS-00005536,2023-04-27,Indonesia,Asia,Jakarta,Samsung Galaxy Buds FE,Galaxy Buds,false,90.56,0,2,90.56,181.12,Carrier Store,Gift Card,45–54
SAMS-00005597,2023-07-20,Indonesia,Asia,Medan,Samsung Galaxy Buds FE,Galaxy Buds,false,103.9,0,2,103.9,207.8,Corporate / B2B,Gift Card,45–54
SAMS-00005635,2021-08-12,Indonesia,Asia,Semarang,Samsung Galaxy Buds FE,Galaxy Buds,false,97.94,20,1,78.35,78.35,Online (Samsung.com),Samsung Pay,45–54
SAMS-00005650,2023-04-29,Indonesia,Asia,Semarang,Samsung Galaxy Buds FE,Galaxy Buds,false,97.1,20,2,77.68,155.36,Third-Party Retailer,Credit Card,45–54
SAMS-00005665,2024-08-21,Indonesia,Asia,Semarang,Samsung Galaxy Buds FE,Galaxy Buds,false,107.43,3,1,104.21,104.21,Online (Samsung.com),Gift Card,35–44
SAMS-00005693,2023-03-27,Indonesia,Asia,Surabaya,Samsung Galaxy Buds FE,Galaxy Buds,false,106.77,2,3,104.63,313.89,Carrier Store,Samsung Pay,25–34
SAMS-00005724,2024-09-09,Indonesia,Asia,Tangerang,Samsung Galaxy Buds FE,Galaxy Buds,false,107.88,0,2,107.88,215.76,Third-Party Retailer,EMI / Installment,25–34
SAMS-00005742,2023-02-08,Italy,Europe,Bari,Samsung Galaxy Buds FE,Galaxy Buds,false,99.1,12,2,87.21,174.42,Authorized Reseller,Cash,55+
SAMS-00005826,2021-05-09,Italy,Europe,Messina,Samsung Galaxy Buds FE,Galaxy Buds,false,99.88,0,1,99.88,99.88,E-commerce Platform,EMI / Installment,45–54
SAMS-00005968,2024-12-07,Italy,Europe,Trieste,Samsung Galaxy Buds FE,Galaxy Buds,false,96.35,0,2,96.35,192.7,Corporate / B2B,Credit Card,35–44
SAMS-00005998,2023-07-31,Italy,Europe,Venice,Samsung Galaxy Buds FE,Galaxy Buds,false,99.47,10,2,89.52,179.04,Carrier Store,Samsung Pay,25–34
SAMS-00006036,2021-04-17,Japan,Asia,Fukuoka,Samsung Galaxy Buds FE,Galaxy Buds,false,97.4,2,4,95.45,381.8,Online (Samsung.com),Samsung Pay,35–44
SAMS-00006045,2022-06-18,Japan,Asia,Fukuoka,Samsung Galaxy Buds FE,Galaxy Buds,false,107.82,5,3,102.43,307.29,Online (Samsung.com),Net Banking,55+
SAMS-00006066,2022-11-18,Japan,Asia,Hiroshima,Samsung Galaxy Buds FE,Galaxy Buds,false,100.9,0,1,100.9,100.9,Authorized Reseller,Cash,55+
SAMS-00006104,2021-08-08,Japan,Asia,Kobe,Samsung Galaxy Buds FE,Galaxy Buds,false,107.35,7,2,99.84,199.68,Samsung Store,EMI / Installment,18–24
SAMS-00006129,2022-09-25,Japan,Asia,Kyoto,Samsung Galaxy Buds FE,Galaxy Buds,false,91.25,5,3,86.69,260.07,Third-Party Retailer,Gift Card,55+
SAMS-00006203,2023-12-23,Japan,Asia,Osaka,Samsung Galaxy Buds FE,Galaxy Buds,false,103.98,12,2,91.5,183.0,Samsung Store,Net Banking,25–34
SAMS-00006282,2021-09-10,Japan,Asia,Sendai,Samsung Galaxy Buds FE,Galaxy Buds,false,101.84,5,10,96.75,967.5,Online (Samsung.com),Credit Card,45–54
SAMS-00006317,2024-07-10,Japan,Asia,Tokyo,Samsung Galaxy Buds FE,Galaxy Buds,false,105.37,0,1,105.37,105.37,Third-Party Retailer,Cash,25–34
SAMS-00006376,2024-05-27,Kenya,Africa,Eldoret,Samsung Galaxy Buds FE,Galaxy Buds,false,105.01,2,1,102.91,102.91,E-commerce Platform,Cash,25–34
SAMS-00006535,2021-11-29,Kenya,Africa,Nairobi,Samsung Galaxy Buds FE,Galaxy Buds,false,102.62,0,3,102.62,307.86,Carrier Store,BNPL (Buy Now Pay Later),35–44
SAMS-00006540,2022-06-11,Kenya,Africa,Nairobi,Samsung Galaxy Buds FE,Galaxy Buds,false,99.54,0,1,99.54,99.54,Samsung Store,Net Banking,18–24
SAMS-00006695,2023-04-02,Malaysia,Asia,Ipoh,Samsung Galaxy Buds FE,Galaxy Buds,false,104.78,15,3,89.06,267.18,Carrier Store,Cash,45–54
SAMS-00006880,2023-09-03,Malaysia,Asia,Shah Alam,Samsung Galaxy Buds FE,Galaxy Buds,false,98.64,2,1,96.67,96.67,Online (Samsung.com),Credit Card,35–44
SAMS-00006897,2021-01-28,Malaysia,Asia,Subang Jaya,Samsung Galaxy Buds FE,Galaxy Buds,false,106.16,5,2,100.85,201.7,Third-Party Retailer,Debit Card,55+
SAMS-00007163,2022-04-18,Mexico,North America,Tijuana,Samsung Galaxy Buds FE,Galaxy Buds,false,104.62,0,1,104.62,104.62,E-commerce Platform,BNPL (Buy Now Pay Later),18–24
SAMS-00007194,2022-06-18,Mexico,North America,Zapopan,Samsung Galaxy Buds FE,Galaxy Buds,false,91.03,0,2,91.03,182.06,Third-Party Retailer,EMI / Installment,55+
SAMS-00007218,2024-10-26,Mexico,North America,Zapopan,Samsung Galaxy Buds FE,Galaxy Buds,false,93.38,2,2,91.51,183.02,Online (Samsung.com),Credit Card,55+
SAMS-00007232,2022-05-18,Myanmar,Asia,Bago,Samsung Galaxy Buds FE,Galaxy Buds,false,98.66,0,3,98.66,295.98,Authorized Reseller,EMI / Installment,25–34
SAMS-00007252,2021-04-16,Myanmar,Asia,Mandalay,Samsung Galaxy Buds FE,Galaxy Buds,false,98.25,3,1,95.3,95.3,E-commerce Platform,Credit Card,18–24
SAMS-00007292,2022-04-04,Myanmar,Asia,Mawlamyine,Samsung Galaxy Buds FE,Galaxy Buds,false,104.06,0,1,104.06,104.06,Authorized Reseller,Credit Card,45–54
SAMS-00007312,2023-12-02,Myanmar,Asia,Mawlamyine,Samsung Galaxy Buds FE,Galaxy Buds,false,100.17,20,2,80.14,160.28,Third-Party Retailer,BNPL (Buy Now Pay Later),25–34
SAMS-00007399,2021-09-18,Myanmar,Asia,Pathein,Samsung Galaxy Buds FE,Galaxy Buds,false,106.86,7,1,99.38,99.38,Third-Party Retailer,Credit Card,18–24
SAMS-00007593,2023-06-01,Netherlands,Europe,Eindhoven,Samsung Galaxy Buds FE,Galaxy Buds,false,92.58,0,6,92.58,555.48,E-commerce Platform,BNPL (Buy Now Pay Later),18–24
SAMS-00007824,2021-08-30,New Zealand,Oceania,Christchurch,Samsung Galaxy Buds FE,Galaxy Buds,false,106.51,15,2,90.53,181.06,Samsung Store,Samsung Pay,35–44
SAMS-00007856,2024-09-19,New Zealand,Oceania,Christchurch,Samsung Galaxy Buds FE,Galaxy Buds,false,93.3,2,2,91.43,182.86,E-commerce Platform,Credit Card,18–24
SAMS-00007865,2022-01-12,New Zealand,Oceania,Dunedin,Samsung Galaxy Buds FE,Galaxy Buds,false,91.05,20,6,72.84,437.04,Corporate / B2B,Cash,18–24
SAMS-00007971,2022-06-03,New Zealand,Oceania,Palmerston North,Samsung Galaxy Buds FE,Galaxy Buds,false,90.58,0,1,90.58,90.58,Samsung Store,Credit Card,35–44
SAMS-00007972,2022-09-16,New Zealand,Oceania,Palmerston North,Samsung Galaxy Buds FE,Galaxy Buds,false,102.69,3,2,99.61,199.22,E-commerce Platform,Samsung Pay,55+
SAMS-00008080,2021-10-06,Nigeria,Africa,Abuja,Samsung Galaxy Buds FE,Galaxy Buds,false,93.28,7,3,86.75,260.25,Corporate / B2B,Net Banking,35–44
SAMS-00008239,2022-10-30,Nigeria,Africa,Kaduna,Samsung Galaxy Buds FE,Galaxy Buds,false,92.62,3,2,89.84,179.68,Corporate / B2B,Gift Card,55+
SAMS-00008262,2022-01-24,Nigeria,Africa,Kano,Samsung Galaxy Buds FE,Galaxy Buds,false,100.87,7,1,93.81,93.81,Corporate / B2B,Net Banking,55+
SAMS-00008280,2024-03-22,Nigeria,Africa,Kano,Samsung Galaxy Buds FE,Galaxy Buds,false,100.62,3,2,97.6,195.2,Samsung Store,Credit Card,35–44
SAMS-00008296,2022-07-13,Nigeria,Africa,Lagos,Samsung Galaxy Buds FE,Galaxy Buds,false,104.47,10,1,94.02,94.02,Carrier Store,Debit Card,35–44
SAMS-00008421,2022-04-04,Norway,Europe,Drammen,Samsung Galaxy Buds FE,Galaxy Buds,false,106.65,2,1,104.52,104.52,Online (Samsung.com),BNPL (Buy Now Pay Later),35–44
SAMS-00008466,2024-11-26,Norway,Europe,Fredrikstad,Samsung Galaxy Buds FE,Galaxy Buds,false,98.5,2,1,96.53,96.53,E-commerce Platform,EMI / Installment,35–44
SAMS-00008574,2021-08-29,Norway,Europe,Sarpsborg,Samsung Galaxy Buds FE,Galaxy Buds,false,97.01,2,1,95.07,95.07,Samsung Store,BNPL (Buy Now Pay Later),45–54
SAMS-00008654,2022-10-04,Norway,Europe,Tromsø,Samsung Galaxy Buds FE,Galaxy Buds,false,102.5,10,1,92.25,92.25,Carrier Store,Net Banking,25–34
SAMS-00008715,2021-08-16,Pakistan,Asia,Faisalabad,Samsung Galaxy Buds FE,Galaxy Buds,false,99.08,12,2,87.19,174.38,Carrier Store,Cash,55+
SAMS-00009159,2023-05-24,Peru,South America,Huancayo,Samsung Galaxy Buds FE,Galaxy Buds,false,96.41,7,4,89.66,358.64,Carrier Store,Cash,18–24
SAMS-00009177,2021-05-09,Peru,South America,Iquitos,Samsung Galaxy Buds FE,Galaxy Buds,false,96.14,3,5,93.26,466.3,Third-Party Retailer,Credit Card,25–34
SAMS-00009241,2021-05-07,Peru,South America,Piura,Samsung Galaxy Buds FE,Galaxy Buds,false,94.79,5,1,90.05,90.05,Online (Samsung.com),Gift Card,35–44
SAMS-00009319,2021-08-07,Philippines,Asia,Antipolo,Samsung Galaxy Buds FE,Galaxy Buds,false,106.54,0,2,106.54,213.08,Online (Samsung.com),Net Banking,18–24
SAMS-00009340,2024-02-23,Philippines,Asia,Antipolo,Samsung Galaxy Buds FE,Galaxy Buds,false,100.96,7,1,93.89,93.89,E-commerce Platform,Gift Card,55+
SAMS-00009375,2021-01-23,Philippines,Asia,Caloocan,Samsung Galaxy Buds FE,Galaxy Buds,false,92.75,0,1,92.75,92.75,Online (Samsung.com),EMI / Installment,35–44
SAMS-00009386,2022-04-02,Philippines,Asia,Caloocan,Samsung Galaxy Buds FE,Galaxy Buds,false,103.84,0,2,103.84,207.68,Samsung Store,EMI / Installment,18–24
SAMS-00009410,2021-03-26,Philippines,Asia,Cebu City,Samsung Galaxy Buds FE,Galaxy Buds,false,91.02,0,1,91.02,91.02,Third-Party Retailer,Cash,25–34
SAMS-00009431,2024-03-04,Philippines,Asia,Cebu City,Samsung Galaxy Buds FE,Galaxy Buds,false,99.8,0,7,99.8,698.6,Third-Party Retailer,Gift Card,18–24
SAMS-00009668,2021-02-11,Poland,Europe,Katowice,Samsung Galaxy Buds FE,Galaxy Buds,false,101.39,0,4,101.39,405.56,Third-Party Retailer,EMI / Installment,35–44
SAMS-00009729,2021-01-22,Poland,Europe,Lodz,Samsung Galaxy Buds FE,Galaxy Buds,false,98.73,0,2,98.73,197.46,E-commerce Platform,Net Banking,18–24
SAMS-00009745,2022-12-26,Poland,Europe,Lodz,Samsung Galaxy Buds FE,Galaxy Buds,false,95.22,0,1,95.22,95.22,Corporate / B2B,Net Banking,25–34
SAMS-00009777,2023-10-08,Poland,Europe,Lublin,Samsung Galaxy Buds FE,Galaxy Buds,false,100.98,5,2,95.93,191.86,Third-Party Retailer,Cash,25–34
SAMS-00009825,2022-01-21,Poland,Europe,Szczecin,Samsung Galaxy Buds FE,Galaxy Buds,false,92.57,0,2,92.57,185.14,Third-Party Retailer,BNPL (Buy Now Pay Later),45–54
SAMS-00009841,2023-12-08,Poland,Europe,Szczecin,Samsung Galaxy Buds FE,Galaxy Buds,false,98.95,0,1,98.95,98.95,Third-Party Retailer,Cash,35–44
SAMS-00009885,2023-03-22,Poland,Europe,Wroclaw,Samsung Galaxy Buds FE,Galaxy Buds,false,100.81,0,3,100.81,302.43,Samsung Store,Net Banking,25–34
SAMS-00009993,2022-12-15,Portugal,Europe,Braga,Samsung Galaxy Buds FE,Galaxy Buds,false,97.92,10,1,88.13,88.13,Third-Party Retailer,Net Banking,25–34
SAMS-00010270,2021-06-16,Romania,Europe,Cluj-Napoca,Samsung Galaxy Buds FE,Galaxy Buds,false,105.9,10,1,95.31,95.31,Third-Party Retailer,BNPL (Buy Now Pay Later),55+
SAMS-00010293,2024-08-22,Romania,Europe,Cluj-Napoca,Samsung Galaxy Buds FE,Galaxy Buds,false,99.37,0,2,99.37,198.74,Carrier Store,Debit Card,45–54
SAMS-00010450,2023-05-24,Romania,Europe,Timișoara,Samsung Galaxy Buds FE,Galaxy Buds,false,101.44,20,2,81.15,162.3,Online (Samsung.com),Gift Card,25–34
SAMS-00010573,2024-04-24,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Buds FE,Galaxy Buds,false,98.15,2,2,96.19,192.38,Corporate / B2B,EMI / Installment,18–24
SAMS-00010756,2023-02-28,Russia,Europe/Asia,Yekaterinburg,Samsung Galaxy Buds FE,Galaxy Buds,false,99.89,15,1,84.91,84.91,Third-Party Retailer,Debit Card,35–44
SAMS-00010763,2021-02-06,Saudi Arabia,Middle East,Buraidah,Samsung Galaxy Buds FE,Galaxy Buds,false,99.09,7,1,92.15,92.15,Online (Samsung.com),Net Banking,25–34
SAMS-00010829,2021-05-19,Saudi Arabia,Middle East,Jeddah,Samsung Galaxy Buds FE,Galaxy Buds,false,94.73,20,1,75.78,75.78,Online (Samsung.com),Gift Card,45–54
SAMS-00010910,2022-12-13,Saudi Arabia,Middle East,Mecca,Samsung Galaxy Buds FE,Galaxy Buds,false,100.02,0,1,100.02,100.02,Authorized Reseller,EMI / Installment,45–54
SAMS-00010941,2023-07-16,Saudi Arabia,Middle East,Medina,Samsung Galaxy Buds FE,Galaxy Buds,false,90.54,0,1,90.54,90.54,Corporate / B2B,Cash,18–24
SAMS-00011024,2021-06-20,Saudi Arabia,Middle East,Taif,Samsung Galaxy Buds FE,Galaxy Buds,false,94.34,2,3,92.45,277.35,Online (Samsung.com),EMI / Installment,35–44
